,,Global Time,Time,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,"Cell 1,1 Anode vSEI Length","Cell 1,1 Voltage","Cell 1,2 Anode vSEI Length","Cell 1,2 Voltage","Cell 1,3 Anode vSEI Length","Cell 1,3 Voltage","Cell 1,4 Anode vSEI Length","Cell 1,4 Voltage"
C93,47,402986.8756788317,3418.1818181818185,-13.590736172737287,-13.037858621986286,-13.165622022097136,-14.733456419409288,1.568471815698871e-08,3.396793149584411,1.5610265140318215e-08,3.3967931495844113,1.5616362353040466e-08,3.3967931495844113,1.591274617943157e-08,3.3967931495844104
C93,48,403059.602951559,3490.909090909091,-13.588701941167022,-13.034978587966087,-13.162755060978684,-14.741237646118211,1.5684718157372214e-08,3.3786226540708086,1.5610265140264607e-08,3.378622654070809,1.5616362353290873e-08,3.378622654070809,1.5912746179528448e-08,3.378622654070809
C93,49,403132.33022428624,3563.636363636364,-13.588523565863659,-13.037943254227628,-13.165461304682653,-14.735745111456062,1.5684718157555295e-08,3.358749369390518,1.5610265139980235e-08,3.3587493693905186,1.5616362353458417e-08,3.3587493693905186,1.5912746179395848e-08,3.3587493693905186
C93,50,403205.05749701353,3636.3636363636365,-13.590231964575123,-13.046439215785854,-13.173456012530796,-14.717546043338231,1.5684718157658964e-08,3.336993942836292,1.5610265139992117e-08,3.3369939428362927,1.561636235346286e-08,3.3369939428362922,1.5912746179350922e-08,3.3369939428362922
C93,51,403277.78476974077,3709.0909090909095,-13.593652789559773,-13.059341254664995,-13.185686510130589,-14.688992681874643,1.568471815741986e-08,3.313139851487369,1.5610265140003003e-08,3.3131398514873687,1.5616362353603905e-08,3.3131398514873682,1.5912746179409294e-08,3.3131398514873682
C93,52,403350.51204246806,3781.818181818182,-13.598275255011814,-13.074007460342484,-13.19967054324469,-14.655719977631017,1.5684718156816067e-08,3.28689003157441,1.5610265140102936e-08,3.28689003157441,1.5616362353796128e-08,3.2868900315744094,1.5912746180315828e-08,3.2868900315744094
C93,53,403423.23931519536,3854.545454545455,-13.60307742158878,-13.085057341048305,-13.21035500456657,-14.629183469026344,1.5684718157139786e-08,3.25775229867534,1.5610265140312193e-08,3.2577522986753396,1.561636235414387e-08,3.25775229867534,1.5912746180401008e-08,3.25775229867534
C93,54,403495.9665879226,3927.2727272727275,-13.605679619256444,-13.080152829208627,-13.206146560439752,-14.63569422732518,1.5684718155735584e-08,3.2247156380742927,1.5610265141194255e-08,3.2247156380742927,1.5616362353031426e-08,3.2247156380742927,1.5912746181417857e-08,3.2247156380742927
C93,55,403568.6938606499,4000.0000000000005,-13.599631505406968,-13.029599822066741,-13.159051529638155,-14.739390379118133,1.5684718155157524e-08,3.1852532652357004,1.561026514148508e-08,3.1852532652357004,1.561636235301451e-08,3.1852532652357004,1.591274618087484e-08,3.1852532652357004
C93,56,403641.4211333772,4072.727272727273,-13.563487908345424,-12.864710465306448,-13.00354944986369,-15.095925412714443,1.568471815388127e-08,3.1317880415953887,1.5610265142078204e-08,3.1317880415953887,1.5616362352470475e-08,3.1317880415953887,1.591274618112336e-08,3.1317880415953887
C93,57,403714.1484061044,4145.454545454546,-13.443013223652073,-12.5266423967651,-12.679685545320112,-15.878332070492714,1.5684718153762242e-08,3.035869379313957,1.5610265142373467e-08,3.035869379313957,1.561636235207338e-08,3.035869379313957,1.591274618181997e-08,3.035869379313957
C93,58,403786.8756788317,4218.181818181819,-13.450991789783355,-12.677281536499185,-12.81925505358665,-15.580144856360814,1.568471815381058e-08,2.7366983034899244,1.5610265142308947e-08,2.7366983034899253,1.5616362352477626e-08,2.7366983034899253,1.5912746181525854e-08,2.736698303489925
C93,59,403829.410913773,4260.717053123118,-13.602191017408082,-13.142733395326829,-13.263287724977282,-14.519461098517812,1.568471815381718e-08,2.0000100000000156,1.5610265142103767e-08,2.000010000000015,1.5616362352189644e-08,2.0000100000000156,1.5912746181564474e-08,2.0000100000000156
C94,0,403829.410913773,0.0,13.862882708901243,14.170187624892822,14.235598053706966,12.259004848728967,1.568471815381718e-08,2.665926971617967,1.5610265142103767e-08,2.6659269716179677,1.5616362352189644e-08,2.665926971617967,1.5912746181564474e-08,2.665926971617967
C94,1,403902.1381865003,72.72727272727273,13.66053173454096,13.333112158163194,13.444537647065253,14.089491696460593,1.568471861724268e-08,3.5553515034020986,1.5610265593965874e-08,3.5553515034020986,1.5616362804876215e-08,3.5553515034020986,1.5912746687451692e-08,3.555351503402098
C94,2,403974.8654592275,145.45454545454547,13.650906525201417,13.298149002143575,13.411369953295125,14.167247755589887,1.568472929084715e-08,3.671551107689002,1.5610276037335648e-08,3.671551107689002,1.561637326624456e-08,3.6715511076890026,1.5912758191588193e-08,3.6715511076890017
C94,3,404047.5927319548,218.1818181818182,13.65123754797934,13.295142128388406,13.408638915630828,14.172654644231429,1.5684767074965476e-08,3.720169702841025,1.5610313083690448e-08,3.720169702841025,1.561641037184746e-08,3.7201697028410248,1.5912798586565757e-08,3.720169702841025
C94,4,404120.3200046821,290.90909090909093,13.655723265590995,13.30664230706062,13.419687425229684,14.1456202383487,1.568484236733818e-08,3.751385053682102,1.5610386984066043e-08,3.751385053682102,1.5616484383280752e-08,3.751385053682102,1.591287874535478e-08,3.751385053682102
C94,5,404193.04727740935,363.6363636363637,13.660769649029035,13.321269414978465,13.43367116249389,14.111963009728612,1.5684966261186236e-08,3.7763291171906075,1.561050863974766e-08,3.776329117190608,1.5616606218083787e-08,3.7763291171906084,1.5913010376107618e-08,3.7763291171906075
C94,6,404265.77455013664,436.3636363636364,13.664937375783516,13.333948511273789,13.445770989547139,14.083016359625557,1.5685154702886843e-08,3.798141778101697,1.5610693720339736e-08,3.7981417781016975,1.561679156843462e-08,3.7981417781016966,1.5913210316659554e-08,3.798141778101697
C94,7,404338.5018228639,509.0909090909091,13.66792347067935,13.343237457348158,13.45462852995616,14.061883778246328,1.5685427299632292e-08,3.8178501046027264,1.56109615124523e-08,3.8178501046027264,1.5617059746650774e-08,3.8178501046027264,1.5913499190816825e-08,3.817850104602726
C94,8,404411.2290955912,581.8181818181819,13.669845504829258,13.34921852210932,13.460331777522152,14.048277431769273,1.5685805823805318e-08,3.835842682277903,1.56113334597561e-08,3.835842682277904,1.5617432222934716e-08,3.835842682277903,1.5913899793997333e-08,3.835842682277903
C94,9,404483.95636831847,654.5454545454546,13.670909320240698,13.352407340407503,13.463376627292405,14.040979948289394,1.568631702084259e-08,3.8523039597880864,1.5611835925258834e-08,3.8523039597880864,1.5617935391679933e-08,3.852303959788087,1.5914440050268435e-08,3.8523039597880864
C94,10,404556.6836410457,727.2727272727274,13.67132685976327,13.353428169910014,13.464359524929113,14.038558681627602,1.568698829384331e-08,3.8673539116592415,1.5612495954282138e-08,3.8673539116592415,1.561859632796026e-08,3.8673539116592415,1.5915148439418172e-08,3.867353911659241
C94,11,404629.410913773,800.0000000000001,13.671269726970245,13.352822511640134,13.463796555543013,14.039784442076607,1.568784694881742e-08,3.881093831791991,1.561334053055796e-08,3.8810938317919907,1.5619442041956673e-08,3.8810938317919907,1.5916053220512622e-08,3.88109383179199
C94,12,404702.1381865003,872.7272727272727,13.670868090595999,13.35101957087107,13.462096160430002,14.043689414332926,1.568891870754478e-08,3.8936207316031646,1.561439510669272e-08,3.8936207316031632,1.5620498008399765e-08,3.893620731603165,1.5917180885090317e-08,3.893620731603164
C94,13,404774.8654592275,945.4545454545455,13.670218220350078,13.348347272028079,13.459570062464616,14.049537681387227,1.5690226341700125e-08,3.9050306165655346,1.5615682255912457e-08,3.905030616565534,1.562178681689239e-08,3.905030616565534,1.5918554748573525e-08,3.9050306165655337
C94,14,404847.5927319548,1018.1818181818182,13.669390852382625,13.345052890386293,13.456453123312427,14.056776370148656,1.5691788205281357e-08,3.9154181760914795,1.5617220218595987e-08,3.915418176091478,1.5623326718164433e-08,3.91541817609148,1.5920193446707556e-08,3.9154181760914795
C94,15,404920.3200046821,1090.909090909091,13.668438684026313,13.341324747885887,13.45292408704399,14.064985717273808,1.5693618080324676e-08,3.9248755986563215,1.5619022743149517e-08,3.92487559865632,1.5625131463353682e-08,3.92487559865632,1.5922110794194245e-08,3.9248755986563206
C94,16,404993.04727740935,1163.6363636363637,13.667401663244178,13.337308219221166,13.449120858253398,14.073842495511249,1.5695724622449555e-08,3.933491323517148,1.5621098534338694e-08,3.9334913235171483,1.5627209753744645e-08,3.93349132351715,1.5924315234637247e-08,3.9334913235171496
C94,17,405065.77455013664,1236.3636363636365,13.666311124405329,13.333119007247628,13.445153146980163,14.083089957596881,1.569811175417074e-08,3.9413494399437785,1.5623451634497953e-08,3.9413494399437794,1.56295656217546e-08,3.94134943994378,1.5926810270104745e-08,3.941349439943778
C94,18,405138.5018228639,1309.0909090909092,13.665191966054941,13.328849906159656,13.441108918046304,14.092522445969099,1.570077805526444e-08,3.948528532616152,1.5626080813924225e-08,3.9485285326161526,1.5632197822077134e-08,3.948528532616152,1.5929593854045222e-08,3.948528532616152
C94,19,405211.2290955912,1381.818181818182,13.664064906511491,13.324578503144826,13.437061711556623,14.101968115017064,1.57037177341058e-08,3.9551018909341638,1.56289805232801e-08,3.955101890934163,1.5635100786361022e-08,3.9551018909341633,1.593265941687208e-08,3.9551018909341638
C94,20,405283.95636831847,1454.5454545454547,13.662947666832668,13.320371155245086,13.433074424785339,14.111279989366908,1.570692135169836e-08,3.961137281104462,1.5632141605709756e-08,3.9611372811044623,1.5638265334727726e-08,3.9611372811044623,1.593599663318697e-08,3.9611372811044627
C94,21,405356.6836410457,1527.2727272727275,13.661855684929934,13.31628540263608,13.429201606619399,14.120330542044586,1.5710376327829247e-08,3.96669687981438,1.5635551792228543e-08,3.9666968798143794,1.5641679172754625e-08,3.9666968798143785,1.5939591963620476e-08,3.9666968798143794
C94,22,405429.410913773,1600.0000000000002,13.660802725163572,13.312372148587642,13.42549152642352,14.12900683605526,1.5714067840599056e-08,3.97183762057439,1.5639196586343415e-08,3.97183762057439,1.5645327776534707e-08,3.97183762057439,1.5943429590248547e-08,3.97183762057439
C94,23,405502.1381865003,1672.727272727273,13.6598011082457,13.308676488068285,13.42198696006636,14.137208679849655,1.571797925424769e-08,3.976611362095063,1.5643059681181443e-08,3.976611362095062,1.5649194812780823e-08,3.976611362095063,1.5947491873961754e-08,3.976611362095063
C94,24,405574.8654592275,1745.4545454545455,13.65886202933736,13.305238937454833,13.418726354184262,14.144845915253548,1.5722093275364333e-08,3.9810652317898585,1.564712410502319e-08,3.981065231789858,1.565326328354299e-08,3.9810652317898585,1.5951760548808796e-08,3.981065231789858
C94,25,405647.5927319548,1818.1818181818182,13.657995579077225,13.30209557563185,13.41574395794835,14.151838123572574,1.5726392369182887e-08,3.9852418825492624,1.5651372632610976e-08,3.9852418825492633,1.565751593778766e-08,3.985241882549263,1.5956217152774188e-08,3.985241882549263
C94,26,405720.3200046821,1890.909090909091,13.657210786225642,13.299278291744175,13.413070055228118,14.158114103032068,1.5730859158391358e-08,3.9891798814777086,1.5655788175820343e-08,3.9891798814777086,1.56619356642419e-08,3.989179881477709,1.596084343988814e-08,3.989179881477708
C94,27,405793.04727740935,1963.6363636363637,13.656515612879776,13.296814868684093,13.410731040721345,14.163611713944789,1.5735476797511802e-08,3.992914010451103,1.566035415783909e-08,3.9929140104511025,1.5666505862859094e-08,3.9929140104511025,1.5965621768268664e-08,3.9929140104511016
C94,28,405865.77455013664,2036.3636363636365,13.655916924672876,13.294728978374021,13.408749412322889,14.168277920860213,1.5740229114143378e-08,3.99647559824135,1.566505464878402e-08,3.9964755982413496,1.5671210583630588e-08,3.9964755982413505,1.597053524438298e-08,3.996475598241349
C94,29,405938.5018228639,2109.0909090909095,13.655420518723412,13.293040383062518,13.407143959089089,14.172068375354984,1.574510121658142e-08,3.9998927579766863,1.566987497303805e-08,3.999892757976685,1.5676035134989055e-08,3.9998927579766854,1.5975568335598803e-08,3.999892757976686
C94,30,406011.2290955912,2181.818181818182,13.655031078442972,13.291764855300725,13.405929682829813,14.174947619656487,1.5750079289637928e-08,4.003190760349045,1.5674801506732642e-08,4.003190760349046,1.5680965876213535e-08,4.003190760349045,1.598070666499015e-08,4.003190760349047
C94,31,406083.95636831847,2254.545454545455,13.654752167430903,13.290914233105253,13.405117848113305,14.176888987580536,1.5755150766124935e-08,4.006392246206869,1.567982184798719e-08,4.006392246206869,1.568599039206684e-08,4.006392246206869,1.5985937179360922e-08,4.006392246206869
C94,32,406156.6836410457,2327.2727272727275,13.65458623798078,13.290496510619857,13.404716066527905,14.17787442110146,1.576030435390422e-08,4.009517485036952,1.568492484658915e-08,4.009517485036952,1.569109751982612e-08,4.009517485036952,1.599124817284836e-08,4.009517485036952
C94,33,406229.410913773,2400.0,13.654534649249563,13.290515947621667,13.404728399288787,14.17789424006998,1.5765530027909252e-08,4.012584602612608,1.56901005967024e-08,4.012584602612607,1.5696277344224015e-08,4.012584602612607,1.5996629273491578e-08,4.012584602612608
C94,34,406302.1381865003,2472.727272727273,13.654597706012664,13.290973254253975,13.405155531232284,14.176946744731076,1.577081884739333e-08,4.015609791306013,1.569534025351535e-08,4.015609791306012,1.570152101298654e-08,4.015609791306012,1.6002071259107457e-08,4.015609791306012
C94,35,406374.8654592275,2545.4545454545455,13.654774699439013,13.291865730921264,13.405994903819154,14.175037902050569,1.5776163067245847e-08,4.018607502480372,1.5700636149694408e-08,4.018607502480373,1.5706820851990534e-08,4.018607502480373,1.600756616267873e-08,4.018607502480372
C94,36,406447.5927319548,2618.1818181818185,13.655063988171973,13.293187538312559,13.407240972066875,14.172180737678595,1.5781556248262438e-08,4.021590604794132,1.5705981909882824e-08,4.021590604794132,1.571217048043133e-08,4.021590604794133,1.6013107361797193e-08,4.021590604794133
C94,37,406520.3200046821,2690.909090909091,13.655463048699113,13.294929880419986,13.40888537822026,14.16839492889064,1.578699296469308e-08,4.024570560951959,1.5711372158289984e-08,4.024570560951959,1.571756451857003e-08,4.024570560951959,1.6018689288748442e-08,4.02457056095196
C94,38,406593.04727740935,2763.636363636364,13.655968852133203,13.29708241487691,13.410918288611164,14.163703680608725,1.5792468798368086e-08,4.027557615542568,1.5716802516370274e-08,4.027557615542569,1.572299858446935e-08,4.027557615542569,1.6024307413052957e-08,4.027557615542569
C94,39,406665.77455013664,2836.3636363636365,13.65657546403782,13.299623789340151,13.413319437030674,14.158154545821352,1.5797981107606673e-08,4.030560691221329,1.5722270401684107e-08,4.030560691221328,1.572847009076859e-08,4.0305606912213285,1.602995892507686e-08,4.030560691221329
C94,40,406738.5018228639,2909.0909090909095,13.65728050814498,13.30254700003763,13.416082128411961,14.151763599635428,1.5803525797800217e-08,4.0335880877451,1.5727771700788408e-08,4.033588087745101,1.5733974925575337e-08,4.033588087745101,1.603563978983203e-08,4.033588087745102
C94,41,406811.2290955912,2981.818181818182,13.65807783737789,13.305830464427759,13.419185861948302,14.14457907247605,1.5809100723603394e-08,4.036646846479237,1.5733304277945157e-08,4.036646846479236,1.5739510952373055e-08,4.036646846479237,1.6041347838522343e-08,4.036646846479236
C94,42,406883.95636831847,3054.545454545455,13.658961742696599,13.30945444107815,13.422611876117541,14.136645176337709,1.5814704374537364e-08,4.039743293991907,1.5738866626182404e-08,4.039743293991909,1.5745076663807585e-08,4.039743293991909,1.6047081555125876e-08,4.039743293991907
C94,43,406956.6836410457,3127.2727272727275,13.65992614770291,13.313397827712125,13.426340119049035,14.128009141765924,1.5820335809994516e-08,4.042883035076465,1.5744457803348072e-08,4.042883035076464,1.575067111791651e-08,4.042883035076465,1.6052840008020353e-08,4.042883035076465
