Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area"
1,CC-discharge,17,1236.3636363636365,1236.3636363636365,3.6429482678666263,-27.263836618115,-27.263836618115,33027.66802094476,14820.889336979433,1.8015394293834403e-26,3.6429482678666263,9.363337828443536
1,CC-discharge,18,1309.0909090909092,1309.0909090909092,3.6333117767788057,-27.263836618115,-27.263836618115,33445.36310925745,14367.433945430157,1.7575282778045435e-26,3.6333117767788057,9.914122406587273
1,CC-discharge,19,1381.818181818182,1381.818181818182,3.6238825325538944,-27.263836618115,-27.263836618115,33863.05819757072,13913.978553881057,1.655238097054924e-26,3.6238825325538944,10.46490698473101
1,CC-discharge,20,1454.5454545454547,1454.5454545454547,3.6146518536815213,-27.263836618115,-27.263836618115,34280.75328588349,13460.523162331938,1.6467305278301023e-26,3.6146518536815213,11.015691562874748
1,CC-discharge,21,1527.2727272727275,1527.2727272727275,3.6056101502132054,-27.263836618115,-27.263836618115,34698.44837419625,13007.067770782765,1.5755866230144694e-26,3.6056101502132054,11.566476141018486
1,CC-discharge,22,1600.0000000000002,1600.0000000000002,3.5967463446237304,-27.263836618115,-27.263836618115,35116.143462509215,12553.612379233173,1.5835670933152475e-26,3.5967463446237304,12.117260719162223
1,CC-discharge,23,1672.727272727273,1672.727272727273,3.588047221545261,-27.263836618115,-27.263836618115,35533.838550822125,12100.156987684255,1.6364614929729927e-26,3.588047221545261,12.66804529730596
1,CC-discharge,24,1745.4545454545455,1745.4545454545455,3.5794961981927025,-27.263836618115,-27.263836618115,35951.53363913495,11646.701596134815,1.6363692312955977e-26,3.5794961981927025,13.218829875449696
1,CC-discharge,25,1818.1818181818182,1818.1818181818182,3.57107466118398,-27.263836618115,-27.263836618115,36369.22872744799,11193.246204585625,1.7571954541327312e-26,3.57107466118398,13.769614453593434
1,CC-discharge,26,1890.909090909091,1890.909090909091,3.5627570989309736,-27.263836618115,-27.263836618115,36786.923815760754,10739.790813036161,1.731103651901209e-26,3.5627570989309736,14.320399031737171
1,CC-discharge,27,1963.6363636363637,1963.6363636363637,3.5545127450196596,-27.263836618115,-27.263836618115,37204.61890407376,10286.33542148706,1.6831268699830442e-26,3.5545127450196596,14.871183609880909
1,CC-discharge,28,2036.3636363636365,2036.3636363636365,3.5463031994341216,-27.263836618115,-27.263836618115,37622.31399238628,9832.880029937944,4.693670214222751e-26,3.5463031994341216,15.421968188024646
1,CC-discharge,29,2109.0909090909095,2109.0909090909095,3.5380804740443494,-27.263836618115,-27.263836618115,38040.00908069891,9379.424638388773,5.969664015837026e-26,3.5380804740443494,15.972752766168385
1,CC-discharge,30,2181.818181818182,2181.818181818182,3.529784548493121,-27.263836618115,-27.263836618115,38457.704169011755,8925.969246839612,1.3308521362852276e-25,3.529784548493121,16.52353734431212
1,CC-discharge,31,2254.545454545455,2254.545454545455,3.521340473721918,-27.263836618115,-27.263836618115,38875.399257324476,8472.51385529052,1.5886929454503588e-25,3.521340473721918,17.07432192245586
1,CC-discharge,32,2327.2727272727275,2327.2727272727275,3.5126553542388166,-27.263836618115,-27.263836618115,39293.09434563746,8019.058463741354,1.797513982168888e-25,3.5126553542388166,17.625106500599596
1,CC-discharge,33,2400.0,2400.0,3.5036110973391934,-27.263836618115,-27.263836618115,39710.789433949874,7565.603072192266,1.5026514896747077e-25,3.5036110973391934,18.175891078743334
1,CC-discharge,34,2472.727272727273,2472.727272727273,3.4940640319029495,-27.263836618115,-27.263836618115,40128.48452226256,7112.147680643142,1.5785068509403888e-25,3.4940640319029495,18.726675656887075
1,CC-discharge,35,2545.4545454545455,2545.4545454545455,3.483834049121458,-27.263836618115,-27.263836618115,40546.179610575484,6658.692289093979,2.233718441984504e-25,3.483834049121458,19.277460235030812
